uncertainty_id,fold_id,sample_id,toolchain,split_membership,codesys_flag,binary_sha256,affected_field,uncertainty_code,severity,recoverability,evidence_trace,notes,evidence_label
codesys_CEIL2::EC5::U02::5,fold_0,codesys_CEIL2,CODESYS,train,codesys,a22072ad13efc383dce5719b63e88e4a6771b77a4414a2bd553de9c9cb8a7ed4,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CEIL2:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_CEXP::EC1::U01::1,fold_0,codesys_CEXP,CODESYS,train,codesys,e323747764877d29fd122b5ea48804411cf0771d93b0d585d6a70ebc4c368f06,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CEXP:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_CEXP::EC2::U01::2,fold_0,codesys_CEXP,CODESYS,train,codesys,e323747764877d29fd122b5ea48804411cf0771d93b0d585d6a70ebc4c368f06,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CEXP:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_CEXP::EC3::U11::3,fold_0,codesys_CEXP,CODESYS,train,codesys,e323747764877d29fd122b5ea48804411cf0771d93b0d585d6a70ebc4c368f06,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CEXP:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_CEXP::EC4::U13::4,fold_0,codesys_CEXP,CODESYS,train,codesys,e323747764877d29fd122b5ea48804411cf0771d93b0d585d6a70ebc4c368f06,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CEXP:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_CEXP::EC5::U02::5,fold_0,codesys_CEXP,CODESYS,train,codesys,e323747764877d29fd122b5ea48804411cf0771d93b0d585d6a70ebc4c368f06,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CEXP:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_CHARCODE::EC1::U01::1,fold_0,codesys_CHARCODE,CODESYS,train,codesys,567951c4f195324d071e13cf9014e151860982023f98a201f0f14751f96be83b,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CHARCODE:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_CHARCODE::EC2::U01::2,fold_0,codesys_CHARCODE,CODESYS,train,codesys,567951c4f195324d071e13cf9014e151860982023f98a201f0f14751f96be83b,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CHARCODE:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_CHARCODE::EC3::U11::3,fold_0,codesys_CHARCODE,CODESYS,train,codesys,567951c4f195324d071e13cf9014e151860982023f98a201f0f14751f96be83b,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CHARCODE:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_CHARCODE::EC4::U13::4,fold_0,codesys_CHARCODE,CODESYS,train,codesys,567951c4f195324d071e13cf9014e151860982023f98a201f0f14751f96be83b,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CHARCODE:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_CHARCODE::EC5::U02::5,fold_0,codesys_CHARCODE,CODESYS,train,codesys,567951c4f195324d071e13cf9014e151860982023f98a201f0f14751f96be83b,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CHARCODE:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_CHARNAME::EC1::U01::1,fold_0,codesys_CHARNAME,CODESYS,train,codesys,72cfa1a30cd183883f5b1026f66565e33d7c38bcb7686c47620db0ce2c08b538,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CHARNAME:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_CHARNAME::EC2::U01::2,fold_0,codesys_CHARNAME,CODESYS,train,codesys,72cfa1a30cd183883f5b1026f66565e33d7c38bcb7686c47620db0ce2c08b538,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CHARNAME:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_CHARNAME::EC3::U11::3,fold_0,codesys_CHARNAME,CODESYS,train,codesys,72cfa1a30cd183883f5b1026f66565e33d7c38bcb7686c47620db0ce2c08b538,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CHARNAME:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_CHARNAME::EC4::U13::4,fold_0,codesys_CHARNAME,CODESYS,train,codesys,72cfa1a30cd183883f5b1026f66565e33d7c38bcb7686c47620db0ce2c08b538,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CHARNAME:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_CHARNAME::EC5::U02::5,fold_0,codesys_CHARNAME,CODESYS,train,codesys,72cfa1a30cd183883f5b1026f66565e33d7c38bcb7686c47620db0ce2c08b538,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CHARNAME:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_CHECK_PARITY::EC1::U01::1,fold_0,codesys_CHECK_PARITY,CODESYS,train,codesys,13fce6f7f7b31a52b66c64e572d272b01d70d87ca6e747166bdd5074b964ff6e,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CHECK_PARITY:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_CHECK_PARITY::EC2::U01::2,fold_0,codesys_CHECK_PARITY,CODESYS,train,codesys,13fce6f7f7b31a52b66c64e572d272b01d70d87ca6e747166bdd5074b964ff6e,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CHECK_PARITY:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_CHECK_PARITY::EC3::U11::3,fold_0,codesys_CHECK_PARITY,CODESYS,train,codesys,13fce6f7f7b31a52b66c64e572d272b01d70d87ca6e747166bdd5074b964ff6e,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CHECK_PARITY:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_CHECK_PARITY::EC4::U13::4,fold_0,codesys_CHECK_PARITY,CODESYS,train,codesys,13fce6f7f7b31a52b66c64e572d272b01d70d87ca6e747166bdd5074b964ff6e,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CHECK_PARITY:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_CHECK_PARITY::EC5::U02::5,fold_0,codesys_CHECK_PARITY,CODESYS,train,codesys,13fce6f7f7b31a52b66c64e572d272b01d70d87ca6e747166bdd5074b964ff6e,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CHECK_PARITY:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_CHK_REAL::EC1::U01::1,fold_0,codesys_CHK_REAL,CODESYS,train,codesys,e66cc662bc4095e9cf0f467500aa91bbf522b4b5da73f37a61954649bab57450,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CHK_REAL:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_CHK_REAL::EC2::U01::2,fold_0,codesys_CHK_REAL,CODESYS,train,codesys,e66cc662bc4095e9cf0f467500aa91bbf522b4b5da73f37a61954649bab57450,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CHK_REAL:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_CHK_REAL::EC3::U11::3,fold_0,codesys_CHK_REAL,CODESYS,train,codesys,e66cc662bc4095e9cf0f467500aa91bbf522b4b5da73f37a61954649bab57450,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CHK_REAL:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_CHK_REAL::EC4::U13::4,fold_0,codesys_CHK_REAL,CODESYS,train,codesys,e66cc662bc4095e9cf0f467500aa91bbf522b4b5da73f37a61954649bab57450,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CHK_REAL:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_CHK_REAL::EC5::U02::5,fold_0,codesys_CHK_REAL,CODESYS,train,codesys,e66cc662bc4095e9cf0f467500aa91bbf522b4b5da73f37a61954649bab57450,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CHK_REAL:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_CHR_TO_STRING::EC1::U01::1,fold_0,codesys_CHR_TO_STRING,CODESYS,train,codesys,8bdb79673d02d541e399610024e95f201ca2d441d940b19e21b878ad324b3f94,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CHR_TO_STRING:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_CHR_TO_STRING::EC2::U01::2,fold_0,codesys_CHR_TO_STRING,CODESYS,train,codesys,8bdb79673d02d541e399610024e95f201ca2d441d940b19e21b878ad324b3f94,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CHR_TO_STRING:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_CHR_TO_STRING::EC3::U11::3,fold_0,codesys_CHR_TO_STRING,CODESYS,train,codesys,8bdb79673d02d541e399610024e95f201ca2d441d940b19e21b878ad324b3f94,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CHR_TO_STRING:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_CHR_TO_STRING::EC4::U13::4,fold_0,codesys_CHR_TO_STRING,CODESYS,train,codesys,8bdb79673d02d541e399610024e95f201ca2d441d940b19e21b878ad324b3f94,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CHR_TO_STRING:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_CHR_TO_STRING::EC5::U02::5,fold_0,codesys_CHR_TO_STRING,CODESYS,train,codesys,8bdb79673d02d541e399610024e95f201ca2d441d940b19e21b878ad324b3f94,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CHR_TO_STRING:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_CINV::EC1::U01::1,fold_0,codesys_CINV,CODESYS,train,codesys,b3e2bbe19a8ca8d981528e6c7d69793eaf7788ebf12b8c3b050f06fad74abf38,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CINV:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_CINV::EC2::U01::2,fold_0,codesys_CINV,CODESYS,train,codesys,b3e2bbe19a8ca8d981528e6c7d69793eaf7788ebf12b8c3b050f06fad74abf38,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CINV:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_CINV::EC3::U11::3,fold_0,codesys_CINV,CODESYS,train,codesys,b3e2bbe19a8ca8d981528e6c7d69793eaf7788ebf12b8c3b050f06fad74abf38,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CINV:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_CINV::EC4::U13::4,fold_0,codesys_CINV,CODESYS,train,codesys,b3e2bbe19a8ca8d981528e6c7d69793eaf7788ebf12b8c3b050f06fad74abf38,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CINV:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_CINV::EC5::U02::5,fold_0,codesys_CINV,CODESYS,train,codesys,b3e2bbe19a8ca8d981528e6c7d69793eaf7788ebf12b8c3b050f06fad74abf38,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CINV:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_CIRCLE_A::EC1::U01::1,fold_0,codesys_CIRCLE_A,CODESYS,test,codesys,a14f5a6b8fc3220d816b5695bf91091f0b3f2974808302c9db5aebac2adcb69c,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CIRCLE_A:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_CIRCLE_A::EC2::U01::2,fold_0,codesys_CIRCLE_A,CODESYS,test,codesys,a14f5a6b8fc3220d816b5695bf91091f0b3f2974808302c9db5aebac2adcb69c,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CIRCLE_A:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_CIRCLE_A::EC3::U11::3,fold_0,codesys_CIRCLE_A,CODESYS,test,codesys,a14f5a6b8fc3220d816b5695bf91091f0b3f2974808302c9db5aebac2adcb69c,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CIRCLE_A:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_CIRCLE_A::EC4::U13::4,fold_0,codesys_CIRCLE_A,CODESYS,test,codesys,a14f5a6b8fc3220d816b5695bf91091f0b3f2974808302c9db5aebac2adcb69c,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CIRCLE_A:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_CIRCLE_A::EC5::U02::5,fold_0,codesys_CIRCLE_A,CODESYS,test,codesys,a14f5a6b8fc3220d816b5695bf91091f0b3f2974808302c9db5aebac2adcb69c,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CIRCLE_A:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_CIRCLE_C::EC1::U01::1,fold_0,codesys_CIRCLE_C,CODESYS,train,codesys,caf6cba93ae97c6dda812c591fbb17f1e3149d2f62d06ff056e87579a14043e6,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CIRCLE_C:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_CIRCLE_C::EC2::U01::2,fold_0,codesys_CIRCLE_C,CODESYS,train,codesys,caf6cba93ae97c6dda812c591fbb17f1e3149d2f62d06ff056e87579a14043e6,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CIRCLE_C:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_CIRCLE_C::EC3::U11::3,fold_0,codesys_CIRCLE_C,CODESYS,train,codesys,caf6cba93ae97c6dda812c591fbb17f1e3149d2f62d06ff056e87579a14043e6,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CIRCLE_C:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_CIRCLE_C::EC4::U13::4,fold_0,codesys_CIRCLE_C,CODESYS,train,codesys,caf6cba93ae97c6dda812c591fbb17f1e3149d2f62d06ff056e87579a14043e6,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CIRCLE_C:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_CIRCLE_C::EC5::U02::5,fold_0,codesys_CIRCLE_C,CODESYS,train,codesys,caf6cba93ae97c6dda812c591fbb17f1e3149d2f62d06ff056e87579a14043e6,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CIRCLE_C:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_CIRCLE_SEG::EC1::U01::1,fold_0,codesys_CIRCLE_SEG,CODESYS,train,codesys,a1fac329bfe10eb5ea35b3c76f63b30d69a8de58f46fb837914fe1adcd3dff61,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CIRCLE_SEG:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_CIRCLE_SEG::EC2::U01::2,fold_0,codesys_CIRCLE_SEG,CODESYS,train,codesys,a1fac329bfe10eb5ea35b3c76f63b30d69a8de58f46fb837914fe1adcd3dff61,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CIRCLE_SEG:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_CIRCLE_SEG::EC3::U11::3,fold_0,codesys_CIRCLE_SEG,CODESYS,train,codesys,a1fac329bfe10eb5ea35b3c76f63b30d69a8de58f46fb837914fe1adcd3dff61,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CIRCLE_SEG:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_CIRCLE_SEG::EC4::U13::4,fold_0,codesys_CIRCLE_SEG,CODESYS,train,codesys,a1fac329bfe10eb5ea35b3c76f63b30d69a8de58f46fb837914fe1adcd3dff61,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CIRCLE_SEG:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_CIRCLE_SEG::EC5::U02::5,fold_0,codesys_CIRCLE_SEG,CODESYS,train,codesys,a1fac329bfe10eb5ea35b3c76f63b30d69a8de58f46fb837914fe1adcd3dff61,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CIRCLE_SEG:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_CLEAN::EC1::U01::1,fold_0,codesys_CLEAN,CODESYS,train,codesys,b67c9534fa83d61fbfd2f62be77ad97bfeb917dbe42fa6fc2c07fd6d54aafd25,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CLEAN:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_CLEAN::EC2::U01::2,fold_0,codesys_CLEAN,CODESYS,train,codesys,b67c9534fa83d61fbfd2f62be77ad97bfeb917dbe42fa6fc2c07fd6d54aafd25,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CLEAN:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_CLEAN::EC3::U11::3,fold_0,codesys_CLEAN,CODESYS,train,codesys,b67c9534fa83d61fbfd2f62be77ad97bfeb917dbe42fa6fc2c07fd6d54aafd25,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CLEAN:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_CLEAN::EC4::U13::4,fold_0,codesys_CLEAN,CODESYS,train,codesys,b67c9534fa83d61fbfd2f62be77ad97bfeb917dbe42fa6fc2c07fd6d54aafd25,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CLEAN:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_CLEAN::EC5::U02::5,fold_0,codesys_CLEAN,CODESYS,train,codesys,b67c9534fa83d61fbfd2f62be77ad97bfeb917dbe42fa6fc2c07fd6d54aafd25,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CLEAN:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_CLICK_CNT::EC1::U01::1,fold_0,codesys_CLICK_CNT,CODESYS,train,codesys,d9ba1dd223dc7beac9fb52cd3beb839bf57d27834ed35e59717b2035e888df3d,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CLICK_CNT:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_CLICK_CNT::EC2::U01::2,fold_0,codesys_CLICK_CNT,CODESYS,train,codesys,d9ba1dd223dc7beac9fb52cd3beb839bf57d27834ed35e59717b2035e888df3d,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CLICK_CNT:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_CLICK_CNT::EC3::U11::3,fold_0,codesys_CLICK_CNT,CODESYS,train,codesys,d9ba1dd223dc7beac9fb52cd3beb839bf57d27834ed35e59717b2035e888df3d,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CLICK_CNT:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_CLICK_CNT::EC4::U13::4,fold_0,codesys_CLICK_CNT,CODESYS,train,codesys,d9ba1dd223dc7beac9fb52cd3beb839bf57d27834ed35e59717b2035e888df3d,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CLICK_CNT:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_CLICK_CNT::EC5::U02::5,fold_0,codesys_CLICK_CNT,CODESYS,train,codesys,d9ba1dd223dc7beac9fb52cd3beb839bf57d27834ed35e59717b2035e888df3d,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CLICK_CNT:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_CLICK_DEC::EC1::U01::1,fold_0,codesys_CLICK_DEC,CODESYS,train,codesys,a5a34c4e617e9418dfb815a378517f44dda4043d32a26d130c13a5f86bee3527,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CLICK_DEC:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_CLICK_DEC::EC2::U01::2,fold_0,codesys_CLICK_DEC,CODESYS,train,codesys,a5a34c4e617e9418dfb815a378517f44dda4043d32a26d130c13a5f86bee3527,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CLICK_DEC:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_CLICK_DEC::EC3::U11::3,fold_0,codesys_CLICK_DEC,CODESYS,train,codesys,a5a34c4e617e9418dfb815a378517f44dda4043d32a26d130c13a5f86bee3527,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CLICK_DEC:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_CLICK_DEC::EC4::U13::4,fold_0,codesys_CLICK_DEC,CODESYS,train,codesys,a5a34c4e617e9418dfb815a378517f44dda4043d32a26d130c13a5f86bee3527,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CLICK_DEC:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_CLICK_DEC::EC5::U02::5,fold_0,codesys_CLICK_DEC,CODESYS,train,codesys,a5a34c4e617e9418dfb815a378517f44dda4043d32a26d130c13a5f86bee3527,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CLICK_DEC:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_CLK_DIV::EC1::U01::1,fold_0,codesys_CLK_DIV,CODESYS,train,codesys,1a8a12b7795a98b22a94ced2df5929417bc9154e6c6783d6f44dabfe2f9d6f42,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CLK_DIV:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_CLK_DIV::EC2::U01::2,fold_0,codesys_CLK_DIV,CODESYS,train,codesys,1a8a12b7795a98b22a94ced2df5929417bc9154e6c6783d6f44dabfe2f9d6f42,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CLK_DIV:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_CLK_DIV::EC3::U11::3,fold_0,codesys_CLK_DIV,CODESYS,train,codesys,1a8a12b7795a98b22a94ced2df5929417bc9154e6c6783d6f44dabfe2f9d6f42,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CLK_DIV:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_CLK_DIV::EC4::U13::4,fold_0,codesys_CLK_DIV,CODESYS,train,codesys,1a8a12b7795a98b22a94ced2df5929417bc9154e6c6783d6f44dabfe2f9d6f42,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CLK_DIV:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
codesys_CLK_DIV::EC5::U02::5,fold_0,codesys_CLK_DIV,CODESYS,train,codesys,1a8a12b7795a98b22a94ced2df5929417bc9154e6c6783d6f44dabfe2f9d6f42,EC5,U02,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CLK_DIV:EC5,relation graph limited to uncertainty/card edges,DERIVED_EVIDENCE
codesys_CLK_N::EC1::U01::1,fold_0,codesys_CLK_N,CODESYS,train,codesys,d0bb517f70f4b036b1a6b896208d33b7665741b6d7ab7b15e6a07df044d7f115,EC1,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CLK_N:EC1,CODESYS app container not parsed by V2 prototype,DERIVED_EVIDENCE
codesys_CLK_N::EC2::U01::2,fold_0,codesys_CLK_N,CODESYS,train,codesys,d0bb517f70f4b036b1a6b896208d33b7665741b6d7ab7b15e6a07df044d7f115,EC2,U01,blocking,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CLK_N:EC2,core logic not recoverable from V2 row,DERIVED_EVIDENCE
codesys_CLK_N::EC3::U11::3,fold_0,codesys_CLK_N,CODESYS,train,codesys,d0bb517f70f4b036b1a6b896208d33b7665741b6d7ab7b15e6a07df044d7f115,EC3,U11,high,blocked_by_format,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CLK_N:EC3,semantic facts unavailable from V2 row,DERIVED_EVIDENCE
codesys_CLK_N::EC4::U13::4,fold_0,codesys_CLK_N,CODESYS,train,codesys,d0bb517f70f4b036b1a6b896208d33b7665741b6d7ab7b15e6a07df044d7f115,EC4,U13,medium,needs_manual_review,ALL_POPULATION_SAMPLE_FEATURES.csv:codesys_CLK_N:EC4,CODESYS remains state-evidence pending recovery,DERIVED_EVIDENCE
