sample_id,program_name,toolchain,fold_id,source_match_status,source_file_count,source_paths_rel,source_sha256,source_function_block_names,source_function_names,source_program_names,source_oracle_function_block,production_sa001_positive,ungated_pattern_positive,ungated_confusion_category,oracle_definition,rule_definition,evidence_label,uncertainty_reason
geb_REVERSE,REVERSE,GEB,fold_1,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/REVERSE/REVERSE.ST,6f7e410727736d6a3455c3c730301ed4e1fccf1f72a379c197e668d2cd7f2e43,,REVERSE,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_RMP_B,RMP_B,GEB,fold_2,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/RMP_B/RMP_B.ST,b19de621eddbb657703066be59076f5d5417a6c39c07e63bb00510003f7714da,RMP_B_Block;T_PLC_MS_block;_RMP_B,FRMP_B;TIME_TO_UDINT2,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_RMP_SOFT,RMP_SOFT,GEB,fold_3,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/RMP_SOFT/RMP_SOFT.ST,4271ccfdd0f83c39c65d9b8a60bd392a908f094a24d7fa873ddb4da30b2c5445,RMP_SOFT_Block;T_PLC_MS_block;_RMP_B,FRMP_B;TIME_TO_UDINT2,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_RMP_W,RMP_W,GEB,fold_4,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/RMP_W/RMP_W.ST,9f67de3669bd945a8290d83afe7e7329fe20aba55a0acb8cfc286e94c2c661e3,RMP_W;T_PLC_MS_block;_RMP_W,TIME_TO_UDINT2;_WORD_TO_DINT,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_RND,RND,GEB,fold_3,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/RND/RND.ST,c8fd8216281f2852f1d1c0a478d680c6cfb6f8d9858fe194110f1277b2a1396a,,BIT_OF_DWORD;CEIL;EXPN;RND;_REAL_TO_DINT,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_ROUND,ROUND,GEB,fold_4,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/ROUND/ROUND.ST,4be7178b271d60b90892afee6bbb347d9402a96d8f14807be0f4bbaf6dd903bf,,ROUND;_REAL_TO_DINT,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_RTC_2,RTC_2,GEB,fold_7,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/RTC_2/RTC_2.ST,b0ffec8f93653d5579698fff72df4738c042e0f17d741e29f4091f23378dac73,RTC_2_Block;RTC_MS_Block;T_PLC_MS_block,DST;DT_TO_DATE2;SET_DATE;SET_DT;YEAR_OF_DATE;_INT_TO_UDINT,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_RTC_MS,RTC_MS,GEB,fold_8,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/RTC_MS/RTC_MS.ST,7c70851870cb7b3581c7fe0a5fecbb020598130fe71406af42551388e01c3032,RTC_MS_Block;T_PLC_MS_block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SCALE,SCALE,GEB,fold_1,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SCALE/SCALE.ST,f1db281c34bdaba5c3b4c35f2cdd330c6e1814a2a84d28e02c9145571d17218c,,SCALE,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SCALE_B,SCALE_B,GEB,fold_2,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SCALE_B/SCALE_B.ST,b1bc05022ad3e9d45d507ab2214d704d8617036e96089eb8ef5fe5a4f66ab629,,SCALE_B;_BYTE_TO_REAL,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SCALE_B2,SCALE_B2,GEB,fold_3,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SCALE_B2/SCALE_B2.ST,a847dc05327daaea9bb012fcc943794bc70a650d6193d6a926e772e9ccdc88c7,,SCALE_B2;_BYTE_TO_REAL,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SCALE_B4,SCALE_B4,GEB,fold_4,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SCALE_B4/SCALE_B4.ST,4ff6b35aad77b8ca2002e3a799425f63daa0172a84a8ba543487de7bfa240dc1,,SCALE_B4;_BYTE_TO_REAL,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SCALE_B8,SCALE_B8,GEB,fold_5,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SCALE_B8/SCALE_B8.ST,bb699b0d469db9016382137532e1d9084c5d8de5f9e967305a1a290c73323cb6,,SCALE_B8;_BYTE_TO_REAL,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SCALE_D,SCALE_D,GEB,fold_6,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SCALE_D/SCALE_D.ST,86be23afd8af4dd075889803e1f25080cdecb841e15c6a1e1e4ca73d7b16a1c6,,SCALE_D,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SCALE_R,SCALE_R,GEB,fold_7,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SCALE_R/SCALE_R.ST,a4c343fe505e7273c6460cdaea06b46d538278f4b51821ff38b5673e56c04574,,SCALE_R,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SCALE_X2,SCALE_X2,GEB,fold_8,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SCALE_X2/SCALE_X2.ST,5c6c8f9dd9df59c89ed823d175d8d42a9dcdf5f9f89c91109fca086952739cb0,,SCALE_X2,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SCALE_X4,SCALE_X4,GEB,fold_9,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SCALE_X4/SCALE_X4.ST,e5ebf865d1b50ea7f45957d8bf2b59594908c51fcfc84435a7040dea872a4c87,,SCALE_X4,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SCALE_X8,SCALE_X8,GEB,fold_0,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SCALE_X8/SCALE_X8.ST,53031a6bdaa45d281f8a7d41864b1c465aa0faa35edf69e2fbaf6800ae7e8a24,,SCALE_X8,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SCHEDULER,SCHEDULER,GEB,fold_2,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SCHEDULER/SCHEDULER.ST,7463ba878fb286b93a76cb09f14aea4a72e2708912934a9b1c54eab85d8959e0,SCHEDULER_Block;T_PLC_MS_block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SCHEDULER_2,SCHEDULER_2,GEB,fold_3,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SCHEDULER_2/SCHEDULER_2.ST,8495507e359e9dd81efdbcd1a8463e5818f9913892417e8f8317f966d98ea2ce,SCHEDULER_2_Block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SDD,SDD,GEB,fold_7,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/building_SDD/SDD.ST,0af55d1fb840662579d7fc9f18614b08beaeff89ef73f3d2e1cab7fcf93847fb,,SDD,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SDD_NH3,SDD_NH3,GEB,fold_8,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/building_SDD_NH3/SDD_NH3.ST,9571ca9723a4e58d115fc843a5bbb9386f0b02737b2d9644568cfb8838cdf851,,SDD_NH3,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SDT_NH3,SDT_NH3,GEB,fold_9,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/building_SDT_NH3/SDT_NH3.ST,a3cc913acbdef182e28593fc5d3d1e70756c2abd01b97e00590432065d6bf78c,,SDT_NH3,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SDT_TO_DATE,SDT_TO_DATE,GEB,fold_9,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SDT_TO_DATE/SDT_TO_DATE.ST,14bc12902a5a38e45f0e82ffe669ec5ca3ba68c53bc9b39bd1f2ab23d03b495b,SDT_TO_DATE_Block,SET_DATE;_INT_TO_UDINT,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SDT_TO_DT,SDT_TO_DT,GEB,fold_0,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SDT_TO_DT/SDT_TO_DT.ST,a06a13298d1e9ae5bb5d367cb709e3a5a60d2471a293a2e54abb698ae87db445,SDT_TO_DT_Block,SET_DATE;SET_DT;_INT_TO_UDINT,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SDT_TO_TOD,SDT_TO_TOD,GEB,fold_1,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SDT_TO_TOD/SDT_TO_TOD.ST,92394e20ed26a40422a3344170ba230821b809596cf43327f8075cb0bb33906a,SDT_TO_TOD_Block,_INT_TO_UDINT,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SECOND,SECOND,GEB,fold_2,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SECOND/SECOND.ST,f08c1778102659fac3d5178b0c4e8ab5fb0ac89963791d4de55ee930828c9cab,,SECOND,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SECOND_OF_DT,SECOND_OF_DT,GEB,fold_3,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SECOND_OF_DT/SECOND_OF_DT.ST,7334ec2650bdc2b4e9d8ec2faf03dc888d28322630e52c7bef984d78e26ac48c,,SECOND_OF_DT,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SECOND_TO_TIME,SECOND_TO_TIME,GEB,fold_4,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SECOND_TO_TIME/SECOND_TO_TIME.ST,2d5385add4ca619f6b30379e63596673a210f22051bcae1c5b055b51c8291fe6,,SECOND_TO_TIME;_REAL_TO_UDINT,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SEL2_OF_3,SEL2_OF_3,GEB,fold_1,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SEL2_OF_3/SEL2_OF_3.ST,b97731f4d3e16c2108d09b7d12c52bba4a8064de1169bbaa857c29251a565a49,SEL2_OF_3_Block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SEL2_OF_3B,SEL2_OF_3B,GEB,fold_2,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SEL2_OF_3B/SEL2_OF_3B.ST,e0c7273b93ab4dd72baeb7cc69bd628a063b126758e02cb7e201ac452ea3df16,SEL2_OF_3B_Block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SELECT_8,SELECT_8,GEB,fold_9,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SELECT_8/SELECT_8.ST,cc896efb49708fe3ea2b86c5bb60f148dedb0cc5cec479c2a14c41e11d18a817,SELECT_8_Block,INC;_BYTE_TO_INT,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SENSOR_INT,SENSOR_INT,GEB,fold_5,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SENSOR_INT/SENSOR_INT.ST,9c7a77c947c63b7baa0aa1d7f38409cc75aa321d8f928d67b92eb77342f0ac61,,SENSOR_INT,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SEQUENCE_4,SEQUENCE_4,GEB,fold_4,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SEQUENCE_4/SEQUENCE_4.ST,857c614a7711064655376093ba6b29682f6cb8f5c966786adcb1c3fb7de97137,SEQUENCE_4_Block;T_PLC_MS_block,UDINT_TO_TIME2,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SEQUENCE_64,SEQUENCE_64,GEB,fold_5,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SEQUENCE_64/SEQUENCE_64.ST,3eb93097a078c0f1577cc59fab5553dff64307a2fa55324dc2455e2e40a0f28f,SEQUENCE_64_Block;T_PLC_MS_block,INC2;UDINT_TO_TIME2,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SEQUENCE_8,SEQUENCE_8,GEB,fold_6,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SEQUENCE_8/SEQUENCE_8.ST,43fa43c2f3a9d61b7f9820e1bc10861ce287ee831c2fd8c580ff41793abcf8d2,SEQUENCE_8_Block;T_PLC_MS_block,UDINT_TO_TIME2,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SETUP_CHARNAMES,SETUP_CHARNAMES,GEB,fold_8,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SETUP_CHARNAMES/SETUP_CHARNAMES.ST,15c3dd898bc8aa7b9b5b8b38ca2e1c91c7eabd5b88d2a3c63e90ad587fda5b58,SETUP_CHARNAMES_Block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SETUP_DIRS,SETUP_DIRS,GEB,fold_9,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SETUP_DIRS/SETUP_DIRS.ST,7be0bff0dfbfc3ac7791e19c9902b3605e4444e1ee6b77877243e0318b60d4ed,SETUP_DIRS,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SETUP_EXTENDED_ASCII,SETUP_EXTENDED_ASCII,GEB,fold_0,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SETUP_EXTENDED_ASCII/SETUP_EXTENDED_ASCII.ST,53f72f04773fd797a126efb8ee451a5b18fa39890bfdc1f7ffd96edaa4f13bc0,,SETUP_EXTENDED_ASCII,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SETUP_HOLIDAY_AT,SETUP_HOLIDAY_AT,GEB,fold_1,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SETUP_HOLIDAY_AT/SETUP_HOLIDAY_AT.ST,a11363f9fd82f7be8d05fc5c5b6d60cae7bccd1e53174a8b3d17a20f9c8554a4,SETUP_HOLIDAY_AT_Block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SETUP_HOLIDAY_DE,SETUP_HOLIDAY_DE,GEB,fold_2,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SETUP_HOLIDAY_DE/SETUP_HOLIDAY_DE.ST,02bb637ba65aa6bb0cdceed3417d56baf4e8e2df35675ccabe9c694396c57f43,SETUP_HOLIDAY_DE_Block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SETUP_HOLIDAY_FR,SETUP_HOLIDAY_FR,GEB,fold_3,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SETUP_HOLIDAY_FR/SETUP_HOLIDAY_FR.ST,f5880609e78d6f93518c36507548fb1e5bff44f90e418171a54810cb191d5464,SETUP_HOLIDAY_FR_Block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SETUP_LANGUAGE,SETUP_LANGUAGE,GEB,fold_4,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SETUP_LANGUAGE/SETUP_LANGUAGE.ST,e3da67a265a24c63cfd95b558034b5f1de9ce0b538ac0bd5aa05fa74a029d1d0,SETUP_LANGUAGE_Block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SETUP_LOCATION,SETUP_LOCATION,GEB,fold_5,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SETUP_LOCATION/SETUP_LOCATION.ST,3ba2d551a3b7530efd6c53ff12e9cbe41b977f0f224c4ba268a022b44e63436f,SETUP_LOCATION_Block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SETUP_MONTHS,SETUP_MONTHS,GEB,fold_6,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SETUP_MONTHS/SETUP_MONTHS.ST,a24abcb6172517f4819ecce8431f013fef98a5304c9802f23af9e6b96311064c,SETUP_MONTHS,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SETUP_MONTHS3,SETUP_MONTHS3,GEB,fold_7,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SETUP_MONTHS3/SETUP_MONTHS3.ST,6b71de41493b68ad0abafbae2609fa56464f8ff4ff45f85922b8d927be31ef5c,SETUP_MONTHS3,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SETUP_WEEKDAYS,SETUP_WEEKDAYS,GEB,fold_8,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SETUP_WEEKDAYS/SETUP_WEEKDAYS.ST,19af423f5dc86b01ddef95920fab39c76211165c2b3bd2e1f939e8909290e22a,SETUP_WEEKDAYS,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SETUP_WEEKDAYS2,SETUP_WEEKDAYS2,GEB,fold_9,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SETUP_WEEKDAYS2/SETUP_WEEKDAYS2.ST,1454fa0e547e15ebbb73d029d36c13eb558c98df3cbb15a44e74e8dcaceaef4a,SETUP_WEEKDAYS2_Block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SET_DATE,SET_DATE,GEB,fold_5,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SET_DATE/SET_DATE.ST,08f901e340b78a7931b516ab79f152de527706b24bc9ce868eee9240e38feacc,,SET_DATE;_INT_TO_UDINT,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SET_DT,SET_DT,GEB,fold_6,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SET_DT/SET_DT.ST,6decf42c83a5b3272539fb04d64d9f38610d0134a16bff59fd5795f21a23ba92,,SET_DATE;SET_DT;_INT_TO_UDINT,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SET_TOD,SET_TOD,GEB,fold_7,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SET_TOD/SET_TOD.ST,dc32805991c117d7f0168b536a91d251692a677348be3b0ac29fc68d279dad72,,SET_TOD;_INT_TO_UDINT;_REAL_TO_UDINT,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SGN,SGN,GEB,fold_5,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SGN/SGN.ST,e8704f1e3186f50fc273db804d8a27ae6bd17f203b57185aa6454f125cf2fbcd,,SGN,program0,False,False,False,TN,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
geb_SH,SH,GEB,fold_3,UNIQUE,1,AICPS-PLCBEAD_PLCEmbed-c78a56f/PLC-BEAD/Source/GEB/SH/SH.ST,4987b07f70e509048725f113bc425c2e8dcaf29b1b6d167d150004d507b10f07,SH_Block,,program0,True,True,True,TP,explicit FUNCTION_BLOCK declaration in mapped Structured Text source,production: GEB-scoped dt_FB_; probe: ungated core_symbol_text contains dt_FB_,DERIVED_EVIDENCE,
