"sample_id","program_name","toolchain","binary_name","binary_path","file_extension","file_size_bytes","binary_format","architecture","bitness","stripped_status","symbol_status","metadata_available","func_label","program_language","basic","network_communication","building","split_group_program","leakage_guard","redistribution_status","notes"
"CODESYS_FILTER_W","FILTER_W","CODESYS","codesys_FILTER_W.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FILTER_W.app",".app","185128","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Signal_Proc","Structured Text","1","0","0","FILTER_W","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FILTER_WAV","FILTER_WAV","CODESYS","codesys_FILTER_WAV.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FILTER_WAV.app",".app","185552","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Signal_Proc","Structured Text","1","0","0","FILTER_WAV","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FIND_CHAR","FIND_CHAR","CODESYS","codesys_FIND_CHAR.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FIND_CHAR.app",".app","186384","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","no","UNKNOWN_NEEDS_METADATA_REVIEW","UNKNOWN_NEEDS_METADATA_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","FIND_CHAR","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FIND_CTRL","FIND_CTRL","CODESYS","codesys_FIND_CTRL.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FIND_CTRL.app",".app","184356","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","no","UNKNOWN_NEEDS_METADATA_REVIEW","UNKNOWN_NEEDS_METADATA_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","FIND_CTRL","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FIND_NONUM","FIND_NONUM","CODESYS","codesys_FIND_NONUM.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FIND_NONUM.app",".app","184376","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","no","UNKNOWN_NEEDS_METADATA_REVIEW","UNKNOWN_NEEDS_METADATA_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","FIND_NONUM","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FIND_NUM","FIND_NUM","CODESYS","codesys_FIND_NUM.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FIND_NUM.app",".app","184368","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","no","UNKNOWN_NEEDS_METADATA_REVIEW","UNKNOWN_NEEDS_METADATA_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","FIND_NUM","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FINDB","FINDB","CODESYS","codesys_FINDB.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FINDB.app",".app","184844","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Str_Func","Structured Text","1","0","0","FINDB","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FINDB_NONUM","FINDB_NONUM","CODESYS","codesys_FINDB_NONUM.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FINDB_NONUM.app",".app","184424","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","NA","Structured Text","NA","NA","NA","FINDB_NONUM","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FINDB_NUM","FINDB_NUM","CODESYS","codesys_FINDB_NUM.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FINDB_NUM.app",".app","184420","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","no","UNKNOWN_NEEDS_METADATA_REVIEW","UNKNOWN_NEEDS_METADATA_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","FINDB_NUM","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FINDP","FINDP","CODESYS","codesys_FINDP.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FINDP.app",".app","184964","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Str_Func","Structured Text","1","0","0","FINDP","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FIX","FIX","CODESYS","codesys_FIX.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FIX.app",".app","188808","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Str_Func","Structured Text","1","0","0","FIX","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FLOAT_TO_REAL","FLOAT_TO_REAL","CODESYS","codesys_FLOAT_TO_REAL.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FLOAT_TO_REAL.app",".app","186280","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","NA","Structured Text","NA","NA","NA","FLOAT_TO_REAL","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FLOOR","FLOOR","CODESYS","codesys_FLOOR.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FLOOR.app",".app","184060","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Mathematics","Structured Text","1","0","0","FLOOR","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FLOOR2","FLOOR2","CODESYS","codesys_FLOOR2.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FLOOR2.app",".app","184128","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Mathematics","Structured Text","1","0","0","FLOOR2","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FLOW_CONTROL","FLOW_CONTROL","CODESYS","codesys_FLOW_CONTROL.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FLOW_CONTROL.app",".app","186628","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Basic_Dev_Drivers","Structured Text","1","0","0","FLOW_CONTROL","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FLOW_METER","FLOW_METER","CODESYS","codesys_FLOW_METER.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FLOW_METER.app",".app","186984","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Measure_Mods","Structured Text","1","0","0","FLOW_METER","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FRACT","FRACT","CODESYS","codesys_FRACT.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FRACT.app",".app","184340","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Mathematics","Structured Text","1","0","0","FRACT","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FRACTION","FRACTION","CODESYS","codesys_FRACTION.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FRACTION.app",".app","183784","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","no","UNKNOWN_NEEDS_METADATA_REVIEW","UNKNOWN_NEEDS_METADATA_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","FRACTION","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FRMP_B","FRMP_B","CODESYS","codesys_FRMP_B.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FRMP_B.app",".app","185336","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Arithmetic_Func","Structured Text","1","0","0","FRMP_B","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FSTRING_TO_BYTE","FSTRING_TO_BYTE","CODESYS","codesys_FSTRING_TO_BYTE.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FSTRING_TO_BYTE.app",".app","190236","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","no","UNKNOWN_NEEDS_METADATA_REVIEW","UNKNOWN_NEEDS_METADATA_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","FSTRING_TO_BYTE","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FSTRING_TO_DT","FSTRING_TO_DT","CODESYS","codesys_FSTRING_TO_DT.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FSTRING_TO_DT.app",".app","209816","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","no","UNKNOWN_NEEDS_METADATA_REVIEW","UNKNOWN_NEEDS_METADATA_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","FSTRING_TO_DT","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FSTRING_TO_DWORD","FSTRING_TO_DWORD","CODESYS","codesys_FSTRING_TO_DWORD.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FSTRING_TO_DWORD.app",".app","189872","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","no","UNKNOWN_NEEDS_METADATA_REVIEW","UNKNOWN_NEEDS_METADATA_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","FSTRING_TO_DWORD","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FSTRING_TO_MONTH","FSTRING_TO_MONTH","CODESYS","codesys_FSTRING_TO_MONTH.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FSTRING_TO_MONTH.app",".app","202192","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","no","UNKNOWN_NEEDS_METADATA_REVIEW","UNKNOWN_NEEDS_METADATA_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","FSTRING_TO_MONTH","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FSTRING_TO_WEEK","FSTRING_TO_WEEK","CODESYS","codesys_FSTRING_TO_WEEK.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FSTRING_TO_WEEK.app",".app","203456","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","no","UNKNOWN_NEEDS_METADATA_REVIEW","UNKNOWN_NEEDS_METADATA_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","FSTRING_TO_WEEK","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FSTRING_TO_WEEKDAY","FSTRING_TO_WEEKDAY","CODESYS","codesys_FSTRING_TO_WEEKDAY.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FSTRING_TO_WEEKDAY.app",".app","202088","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","no","UNKNOWN_NEEDS_METADATA_REVIEW","UNKNOWN_NEEDS_METADATA_REVIEW","UNKNOWN","UNKNOWN","UNKNOWN","FSTRING_TO_WEEKDAY","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FT_AVG","FT_AVG","CODESYS","codesys_FT_AVG.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FT_AVG.app",".app","186668","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Arithmetic_Func","Structured Text","1","0","0","FT_AVG","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FT_DERIV","FT_DERIV","CODESYS","codesys_FT_DERIV.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FT_DERIV.app",".app","185096","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Ctrl_Mods","Structured Text","1","0","0","FT_DERIV","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FT_IMP","FT_IMP","CODESYS","codesys_FT_IMP.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FT_IMP.app",".app","186160","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Ctrl_Mods","Structured Text","1","0","0","FT_IMP","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FT_INT","FT_INT","CODESYS","codesys_FT_INT.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FT_INT.app",".app","186300","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Ctrl_Mods","Structured Text","1","0","0","FT_INT","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FT_INT2","FT_INT2","CODESYS","codesys_FT_INT2.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FT_INT2.app",".app","187656","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Ctrl_Mods","Structured Text","1","0","0","FT_INT2","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FT_MIN_MAX","FT_MIN_MAX","CODESYS","codesys_FT_MIN_MAX.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FT_MIN_MAX.app",".app","184956","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Arithmetic_Func","Structured Text","1","0","0","FT_MIN_MAX","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FT_PD","FT_PD","CODESYS","codesys_FT_PD.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FT_PD.app",".app","186152","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Ctrl_Mods","Structured Text","1","0","0","FT_PD","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FT_PDT1","FT_PDT1","CODESYS","codesys_FT_PDT1.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FT_PDT1.app",".app","187484","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Ctrl_Mods","Structured Text","1","0","0","FT_PDT1","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FT_PI","FT_PI","CODESYS","codesys_FT_PI.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FT_PI.app",".app","187448","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Ctrl_Mods","Structured Text","1","0","0","FT_PI","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FT_PID","FT_PID","CODESYS","codesys_FT_PID.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FT_PID.app",".app","189128","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Ctrl_Mods","Structured Text","1","0","0","FT_PID","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FT_PIDW","FT_PIDW","CODESYS","codesys_FT_PIDW.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FT_PIDW.app",".app","188048","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Ctrl_Mods","Structured Text","1","0","0","FT_PIDW","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
"CODESYS_FT_PIDWL","FT_PIDWL","CODESYS","codesys_FT_PIDWL.app","AICPS-PLCBEAD_PLCEmbed-c78a56f\PLC-BEAD\Binary\All_PLC_Program_Binaries\codesys_FT_PIDWL.app",".app","188156","CODESYS_APP_CONTAINER","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","UNKNOWN_NEEDS_BINARY_REVIEW","yes","Ctrl_Mods","Structured Text","1","0","0","FT_PIDWL","PROGRAM_LEVEL_SPLIT_REQUIRED","LOCAL_PROJECT_DATASET","Manifest generated from local PLC-BEAD metadata and binary filenames; no binary semantic analysis performed."
